#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	DISTANCE	STRAND	SYMBOL_SOURCE	HGNC_ID	REFSEQ_MATCH	GMAF	AFR_MAF	AMR_MAF	ASN_MAF	EAS_MAF	EUR_MAF	SAS_MAF	AA_MAF	EA_MAF	CLIN_SIG	SOMATIC	PHENO	PUBMED	MOTIF_NAME	MOTIF_POS	HIGH_INF_POS	MOTIF_SCORE_CHANGE
rs185076904	16:50743174-50743174	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs185076904	-	-	-	-	-	A:0.0010	A:0.0015	A:0	-	A:0	A:0	A:0.0031	-	-	-	-	-	-	-	-	-	-
rs558746514	16:50743203-50743203	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs558746514	-	-	-	-	-	T:0.0006	T:0.0023	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs575459569	16:50743209-50743209	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs575459569	-	-	-	-	-	T:0.0012	T:0.0045	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs544385797	16:50743259-50743259	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs544385797	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs561088017	16:50743303-50743303	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs561088017	-	-	-	-	-	T:0.0006	T:0	T:0.0014	-	T:0	T:0.002	T:0	-	-	-	-	-	-	-	-	-	-
rs530209258	16:50743330-50743330	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530209258	-	-	-	-	-	T:0.0018	T:0.0053	T:0	-	T:0.001	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs11647841	16:50743331-50743331	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs11647841	-	-	-	-	-	A:0.2312	A:0.1573	A:0.2983	-	A:0.1438	A:0.4175	A:0.182	-	-	-	-	-	17068223	-	-	-	-
rs560501293	16:50743339-50743339	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs560501293	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs528393558	16:50743341-50743341	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs528393558	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs551675137	16:50743411-50743411	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs551675137	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs571546635	16:50743470-50743470	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs571546635	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs530765267	16:50743487-50743487	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530765267	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs140788774	16:50743489-50743489	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140788774	-	-	-	-	-	C:0.0014	C:0.0053	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs144708671	16:50743523-50743523	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs144708671	-	-	-	-	-	T:0.0012	T:0.0045	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs536301992	16:50743547-50743547	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs536301992	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs546293410	16:50743554-50743554	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs546293410	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs76626344	16:50743576-50743576	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs76626344	-	-	-	-	-	T:0.0100	T:0.0371	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs181216641	16:50743608-50743608	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs181216641	-	-	-	-	-	T:0.0008	T:0.003	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs138660655	16:50743625-50743625	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs138660655	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs141795834	16:50743681-50743681	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs141795834	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs34133110	16:50743919-50743919	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs34133110	-	-	-	-	-	T:0.2314	T:0.1573	T:0.3012	-	T:0.1429	T:0.4175	T:0.182	-	-	-	-	-	20698950	-	-	-	-
rs185488643	16:50743941-50743941	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs185488643	-	-	-	-	-	T:0.0012	T:0	T:0.0014	-	T:0	T:0.004	T:0.001	-	-	-	-	-	-	-	-	-	-
rs574849225	16:50744024-50744024	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs574849225	-	-	-	-	-	T:0.0010	T:0	T:0	-	T:0	T:0	T:0.0051	-	-	-	-	-	-	-	-	-	-
rs113503001	16:50744034-50744034	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs113503001	-	-	-	-	-	T:0.0034	T:0.0113	T:0.0014	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs74600858	16:50744074-50744074	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs74600858	-	-	-	-	-	T:0.0467	T:0.0287	T:0.0115	-	T:0.0625	T:0.006	T:0.1217	-	-	-	-	-	-	-	-	-	-
rs114754685	16:50744075-50744075	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs114754685	-	-	-	-	-	A:0.0014	A:0.0053	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs80199944	16:50744098-50744098	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs80199944	-	-	-	-	-	T:0.0030	T:0	T:0	-	T:0	T:0.0119	T:0.0031	-	-	-	-	-	-	-	-	-	-
rs188089251	16:50744099-50744099	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs188089251	-	-	-	-	-	A:0.0038	A:0	A:0	-	A:0	A:0	A:0.0194	-	-	-	-	-	-	-	-	-	-
rs530775794	16:50744124-50744124	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530775794	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs550801359	16:50744135-50744135	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550801359	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs61193331	16:50744137-50744137	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs61193331	-	-	-	-	-	T:0.0084	T:0.0287	T:0.0029	-	T:0	T:0.002	T:0	-	-	-	-	-	-	-	-	-	-
rs529773068	16:50744196-50744196	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs529773068	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0	T:0.002	-	-	-	-	-	-	-	-	-	-
rs149340820	16:50744301-50744301	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149340820	-	-	-	-	-	C:0.0012	C:0	C:0.0029	-	C:0	C:0.004	C:0	-	-	-	-	-	-	-	-	-	-
rs144689141	16:50744322-50744322	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs144689141	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0.002	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs538289727	16:50744350-50744350	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs538289727	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs551753687	16:50744388-50744388	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs551753687	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs569213375	16:50744392-50744392	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs569213375	-	-	-	-	-	T:0.0006	T:0	T:0	-	T:0	T:0.002	T:0.001	-	-	-	-	-	-	-	-	-	-
rs538109458	16:50744406-50744406	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs538109458	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs181977800	16:50744420-50744420	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs181977800	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0.001	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs200573252	16:50744421-50744421	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200573252	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	A:0.0005	A:0	-	-	-	-	-	-	-	-
rs375336137	16:50744493-50744493	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs375336137	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	T:0.0002	T:0	-	-	-	-	-	-	-	-
rs529640892	16:50744508-50744508	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs529640892	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs104895422	16:50744525-50744525	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895422,CM020646	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	T:0.0002	T:0	not_provided	-	-	11385576	-	-	-	-
rs201790577	16:50744526-50744526	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201790577,COSM971293	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	0,1	-	-	-	-	-	-
rs148516118	16:50744556-50744556	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs148516118,COSM4061115,CM030413	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	0,1,0	-	-	-	-	-	-
rs104895423	16:50744565-50744565	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895423,CM020647	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	G:0	G:0.0006	not_provided	-	-	11385576	-	-	-	-
rs117836686	16:50744568-50744568	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs117836686	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	G:0	G:0.0009	-	-	-	-	-	-	-	-
rs2066842	16:50744624-50744624	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2066842,COSM3722792,CM086337	-	-	-	-	-	T:0.1020	T:0.0272	T:0.1671	-	T:0.0079	T:0.2465	T:0.1053	T:0.058	T:0.2691	-	0,1,0	-	17327408,18633131,16600026,20595247,21304977,18715515,22957492,16008671,23085276,19450885,21745515,20698950,24145928,21625457,23991131,22367890,23850724,18059179,22319155,25259511,21734790,23762022,22464367	-	-	-	-
rs35090774	16:50744638-50744638	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs35090774	-	-	-	-	-	T:0.0042	T:0.0136	T:0.0014	-	T:0.002	T:0	T:0	T:0.0143	T:0.0001	-	-	-	-	-	-	-	-
rs200744970	16:50744658-50744658	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200744970,COSM558074	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	0,1	-	-	-	-	-	-
rs560242309	16:50744681-50744681	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs560242309	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs5743271	16:50744688-50744688	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743271,CM020648	-	-	-	-	-	G:0.0040	G:0.0023	G:0.0144	-	G:0	G:0.007	G:0	G:0.0041	G:0.0063	-	-	-	-	-	-	-	-
rs149338478	16:50744697-50744697	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149338478,COSM1189274	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	T:0.0007	T:0.0001	-	0,1	-	-	-	-	-	-
rs104895425	16:50744703-50744703	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895425,CM015859	-	-	-	-	-	G:0.0006	G:0	G:0	-	G:0	G:0.002	G:0.001	G:0	G:0.0001	not_provided	-	-	11385576	-	-	-	-
rs531906536	16:50744725-50744725	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs531906536,COSM971295	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	0,1	-	-	-	-	-	-
rs191901394	16:50744742-50744742	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs191901394	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs104895427	16:50744753-50744753	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895427,COSM1172338,CM020650	-	-	-	-	-	T:0.0008	T:0	T:0.0014	-	T:0.003	T:0	T:0	T:0.0002	T:0.001	not_provided	0,1,0	-	11385576	-	-	-	-
rs199975570	16:50744772-50744772	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199975570	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs201591164	16:50744781-50744781	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201591164	-	-	-	-	-	G:0.0006	G:0	G:0.0043	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs5743272	16:50744877-50744877	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743272,CM015860	-	-	-	-	-	G:0.0028	G:0.0098	G:0.0014	-	G:0	G:0	G:0	G:0.0096	G:0.0002	-	-	-	-	-	-	-	-
rs201107567	16:50744889-50744889	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201107567	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs556617095	16:50744903-50744903	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs556617095	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0	C:0.001	-	-	-	-	-	-	-	-	-	-
rs199858111	16:50744930-50744930	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199858111	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs147283871	16:50744990-50744990	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147283871	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs554887705	16:50744994-50744994	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs554887705	-	-	-	-	-	A:0.0010	A:0	A:0	-	A:0.001	A:0	A:0.0041	-	-	-	-	-	-	-	-	-	-
rs140716236	16:50744999-50744999	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140716236	-	-	-	-	-	T:0.0004	T:0.0008	T:0	-	T:0	T:0.001	T:0	T:0.0011	T:0	-	-	-	-	-	-	-	-
rs140918872	16:50745000-50745000	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140918872,CM060888	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0.002	A:0	-	-	-	-	-	-	-	-	-	-
rs5743273	16:50745016-50745016	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743273	-	-	-	-	-	T:0.0004	T:0.0008	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs77966199	16:50745091-50745091	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs77966199	-	-	-	-	-	T:0.0014	T:0.0053	T:0	-	T:0	T:0	T:0	T:0.008	T:0	-	-	-	-	-	-	-	-
rs545466982	16:50745098-50745098	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs545466982	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs562225614	16:50745099-50745099	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562225614	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs104895430	16:50745103-50745103	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895430	-	-	-	-	-	A:0.0008	A:0.003	A:0	-	A:0	A:0	A:0	A:0.0005	A:0	not_provided	-	-	11875755	-	-	-	-
rs144827713	16:50745107-50745107	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs144827713,COSM3937082	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	0,1	-	-	-	-	-	-
rs104895431	16:50745114-50745114	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895431,CM020653	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	T:0.0005	T:0.0014	not_provided	-	-	11385576	-	-	-	-
rs143110172	16:50745138-50745138	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs143110172,COSM1378206	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	A:0	A:0.0002	-	0,1	-	-	-	-	-	-
rs104895432	16:50745143-50745143	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895432,COSM971300,CM020654	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	A:0.0005	A:0.0002	not_provided	0,1,0	-	11385576	-	-	-	-
rs151315883	16:50745148-50745148	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs151315883	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	T:0.0007	T:0	-	-	-	-	-	-	-	-
rs186719861	16:50745178-50745178	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs186719861	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	T:0	T:0.0002	-	-	-	-	-	-	-	-
rs556728426	16:50745179-50745179	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs556728426	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs2066843	16:50745199-50745199	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2066843,COSM3765913	-	-	-	-	-	T:0.1076	T:0.0477	T:0.1671	-	T:0.0079	T:0.2475	T:0.1053	T:0.0669	T:0.271	-	0,1	-	17068223,16600026,18576390,21304977,25191865,23085276,21745515,17618837,19236714,21209938,22242114,19414149,17625155,23850724,18059179,25259511,20505004	-	-	-	-
rs200656015	16:50745211-50745211	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200656015	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs1078327	16:50745233-50745233	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs1078327	-	-	-	-	-	T:0.0034	T:0.0008	T:0	-	T:0.0159	T:0	T:0	T:0.0005	T:0.0001	-	-	-	-	-	-	-	-
rs5743274	16:50745275-50745275	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743274	-	-	-	-	-	T:0.0100	T:0.0371	T:0.0014	-	T:0	T:0	T:0	T:0.0337	T:0.0001	-	-	-	-	-	-	-	-
rs540122692	16:50745362-50745362	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs540122692	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs553575063	16:50745367-50745367	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs553575063	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0	T:0.0061	-	-	-	-	-	-	-	-	-	-
rs576658764	16:50745443-50745443	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs576658764,COSM3510088	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0	T:0.002	-	-	-	0,1	-	-	-	-	-	-
rs545580252	16:50745449-50745449	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs545580252,COSM703531	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	0,1	-	-	-	-	-	-
rs111608429	16:50745511-50745511	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs111608429	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	T:0.0002	T:0	-	-	-	-	-	-	-	-
rs1861759	16:50745583-50745583	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs1861759,COSM3754920	-	-	-	-	-	G:0.2161	G:0.1589	G:0.2723	-	G:0.0992	G:0.4165	G:0.1677	G:0.2052	G:0.4026	-	0,1	-	18576390,22563200,23085276,20350193	-	-	-	-
rs148683734	16:50745596-50745596	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs148683734	-	-	-	-	-	A:0.0012	A:0.0015	A:0.0058	-	A:0	A:0	A:0	A:0.0014	A:0	-	-	-	-	-	-	-	-
rs104895437	16:50745610-50745610	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895437	-	-	-	-	-	A:0.0006	A:0.0015	A:0.0014	-	A:0	A:0	A:0	A:0.0023	A:0.0001	not_provided	-	-	11875755	-	-	-	-
rs61736932	16:50745655-50745655	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs61736932	-	-	-	-	-	T:0.0026	T:0	T:0	-	T:0	T:0.0119	T:0.001	T:0.0014	T:0.0107	-	-	-	-	-	-	-	-
rs149870902	16:50745661-50745661	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149870902	-	-	-	-	-	T:0.0012	T:0.003	T:0	-	T:0.002	T:0	T:0	T:0.0002	T:0	-	-	-	-	-	-	-	-
rs564754539	16:50745730-50745730	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs564754539	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs199770660	16:50745743-50745743	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199770660	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs550393501	16:50745756-50745756	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550393501	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs570167996	16:50745797-50745797	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs570167996	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs149002807	16:50745868-50745868	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149002807	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	T:0	T:0.0002	-	-	-	-	-	-	-	-
rs5743276	16:50745872-50745872	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743276,CM020656	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	T:0.0002	T:0.0005	-	-	-	-	-	-	-	-
rs114664276	16:50745873-50745873	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs114664276	-	-	-	-	-	A:0.0026	A:0.0091	A:0.0014	-	A:0	A:0	A:0	A:0.0027	A:0	-	-	-	-	-	-	-	-
rs201709367	16:50745879-50745879	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201709367	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs2066844	16:50745926-50745926	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2066844,CM011828	-	-	-	-	-	T:0.0144	T:0.0023	T:0.0245	-	T:0	T:0.0507	T:0.001	-	-	risk_factor	-	-	17327408,18633131,16519819,17708757,19435634,18650832,19147066,16380915,20646321,18576390,17684544,19843337,21304977,24232128,20066736,17786191,18698678,18715515,15955786,18756601,19422935,22563200,21745515,18070336,18382655,19185283,19570052,20082483,20371648,20412372,20940596,20959815,21730793,17484864,17113749,21217814,19200604,20886065,18619921,16198136,21548950,18394979,16503465,18096043,22269043,21209938,21079743,21504591,22123319,19896081,17980027,21573154,22346247,20177049,18219096,24176007,22662111,22275320,20839241,20155851,21734346,17625155,21090563,23850724,23300802,24393249,22282500,22939045,23691182,21391291,24465786,24352087,25259511,24137160,21734790,23119165,15539411,23977330,23879305,23762022,21559399,22457781,21253534,24223725,22464367,24597572,25365249,22654485,22113576	-	-	-	-
